"Date","Temp","Q","P","E"
"3/13/2003",7.4,0.1392,0,0.14
"3/14/2003",7,0.1368,0,0.14
"3/15/2003",7.1,0.1344,0.9,0.14
"3/16/2003",3.6,0.132,0,0.14
"3/17/2003",2.4,0.1296,2,0.14
"3/18/2003",2.6,0.1272,0,0.14
"3/19/2003",0.6,0.1248,0,0.14
"3/20/2003",0.4,0.1224,0,0.14
"3/21/2003",1.4,0.12,0,0.14
"3/22/2003",-3.8,0.1176,0.2,0.14
"3/23/2003",-3.6,0.1152,0,0.14
"3/24/2003",-2.6,0.1128,0,0.14
"3/25/2003",2.6,0.1104,0,0.14
"3/26/2003",4,0.108,0,0.14
"3/27/2003",2.5,0.1056,0,0.14
"3/28/2003",3.8,0.1032,0,0.14
"3/29/2003",3.8,0.1008,0,0.14
"3/30/2003",5.6,0.0984,0,0.14
"3/31/2003",8.8,0.096,0,0.14
"04/01/2003",9.8,0.0936,0,0.14
"04/02/2003",8.4,0.0912,0,0.14
"04/03/2003",10.6,0.0888,6,0.14
"04/04/2003",10.6,0.0864,0,0.14
"04/05/2003",11.8,0.084,1.3,0.14
"04/06/2003",6.9,0.0816,2.6,0.14
"04/07/2003",9.9,0.0792,0,0.14
"04/08/2003",9.6,0.0768,0,0.14
"04/09/2003",3.1,0.0744,3.3,0.14
"04/10/2003",7.6,0.072,0,1.61
"04/11/2003",12,0.0696,0,3.36
"04/12/2003",14.4,0.0672,0,1.68
"4/13/2003",16.2,0.0648,0,3.92
"4/14/2003",14.5,0.062,0,3.64
"4/15/2003",14.8,0.0611,0.8,2.8
"4/16/2003",12.2,0.0603,0,3.36
"4/17/2003",10.7,0.0594,0,3.92
"4/18/2003",8.6,0.0585,0,3.36
"4/19/2003",10.2,0.0577,17.6,0.28
"4/20/2003",7,0.0568,11.1,0.07
"4/21/2003",6.4,0.0559,0.1,1.75
"4/22/2003",8.6,0.055,0,1.4
"4/23/2003",7.2,0.0542,0.5,1.33
"4/24/2003",12.2,0.0533,25.4,0.28
"4/25/2003",9,0.0524,0,0.56
"4/26/2003",8.6,0.0516,1.6,1.68
"4/27/2003",9.2,0.0507,0,3.57
"4/28/2003",11.3,0.0498,0,2.52
"4/29/2003",13.3,0.049,0,2.8
"4/30/2003",15,0.0481,0,3.64
"05/01/2003",17.4,0.047,0,3.36
"05/02/2003",19.4,0.0461,0,3.92
"05/03/2003",20.9,0.0453,0,5.04
"05/04/2003",21.2,0.0444,0,4.48
"05/05/2003",20.4,0.0435,0,3.92
"05/06/2003",17.5,0.0427,0,3.36
"05/07/2003",16.3,0.042,0,5.6
"05/08/2003",16.6,0.0413,0,3.92
"05/09/2003",19.2,0.0405,0,4.62
"05/10/2003",21.2,0.0398,0,5.6
"05/11/2003",22.8,0.0391,0,3.92
"05/12/2003",21.6,0.0384,1,5.18
"5/13/2003",22.6,0.0376,0,4.34
"5/14/2003",21.4,0.0369,0,5.18
"5/15/2003",21,0.0362,0,5.04
"5/16/2003",19.8,0.0354,0,5.32
"5/17/2003",20.5,0.0347,0,5.18
"5/18/2003",18,0.034,0,4.9
"5/19/2003",21.1,0.0332,1,2.94
"5/20/2003",19.2,0.0325,0,5.18
"5/21/2003",18.6,0.0318,1.4,4.2
"5/22/2003",19,0.0311,0.9,3.43
"5/23/2003",21,0.0303,0.1,2.31
"5/24/2003",19.8,0.0296,0,4.48
"5/25/2003",15.3,0.0289,6.2,3.78
"5/26/2003",14.6,0.0281,1.6,2.73
"5/27/2003",16,0.0274,0.7,3.15
"5/28/2003",14.6,0.0267,0,3.78
"5/29/2003",17.6,0.0259,5,2.1
"5/30/2003",16.4,0.0252,0.1,4.27
"5/31/2003",17.1,0.0245,0,2.52
"06/01/2003",18.3,0.0237,0,3.08
"06/02/2003",20.6,0.023,0,4.48
"06/03/2003",20.5,0.0222,0,5.74
"06/04/2003",18.6,0.0215,0,4.41
"06/05/2003",18.9,0.0208,0,4.06
"06/06/2003",20.6,0.02,0,6.16
"06/07/2003",22.4,0.0194,0,3.92
"06/08/2003",23.3,0.0189,0,6.93
"06/09/2003",24,0.0183,0,5.88
"06/10/2003",23.4,0.0178,0,6.72
"06/11/2003",23,0.0172,0,6.16
"06/12/2003",23.1,0.0167,0,6.86
"6/13/2003",23.1,0.0161,0,6.72
"6/14/2003",23.8,0.0156,0,7.07
"6/15/2003",24.4,0.015,0,7.28
"6/16/2003",26.2,0.0145,0,6.72
"6/17/2003",23,0.0139,0,7.28
"6/18/2003",20.6,0.0133,0,7.14
"6/19/2003",22,0.0128,0,3.92
"6/20/2003",24.2,0.0122,0,6.16
"6/21/2003",23.8,0.0117,0,6.86
"6/22/2003",21.9,0.0111,0,6.72
"6/23/2003",20.6,0.0106,0,5.04
"6/24/2003",22.5,0.01,0,5.6
"6/25/2003",25.2,0.0095,0,5.46
"6/26/2003",24.4,0.0089,0,7.84
"6/27/2003",23.9,0.0083,0,5.6
"6/28/2003",23.8,0.0078,0,6.72
"6/29/2003",23.4,0.0072,0,6.86
"6/30/2003",23.4,0.0067,0,5.6
"07/01/2003",23.4,0.006,0,5.04
"07/02/2003",26.8,0.006,0,6.72
"07/03/2003",30,0.005,0,7.35
"07/04/2003",30.2,0.005,0,5.6
"07/05/2003",28.7,0.005,0,7.28
"07/06/2003",24.6,0.005,0,7.07
"07/07/2003",22.1,0.005,0,6.93
"07/08/2003",20.1,0.005,0,6.72
"07/09/2003",20.4,0.005,0,5.04
"07/10/2003",22.6,0.005,0,6.3
"07/11/2003",24.2,0.005,0,6.72
"07/12/2003",23.7,0.003,0,6.72
"7/13/2003",23.2,0.003,0,5.04
"7/14/2003",26.2,0.003,0,6.72
"7/15/2003",24.5,0.003,0,7.14
"7/16/2003",23.6,0.003,0,3.92
"7/17/2003",22.8,0.003,0,6.16
"7/18/2003",22.5,0.003,0,7.14
"7/19/2003",22.2,0.003,0,3.92
"7/20/2003",24.3,0.003,0,5.6
"7/21/2003",23.7,0.003,0,7.28
"7/22/2003",22.8,0.003,0,5.53
"7/23/2003",22.4,0.003,0,6.16
"7/24/2003",22.4,0.003,0,7.28
"7/25/2003",21.2,0.003,0,6.16
"7/26/2003",21.6,0.003,0,6.86
"7/27/2003",19.5,0.003,0,3.36
"7/28/2003",20.4,0.001,3,6.58
"7/29/2003",21.6,0.001,0,5.04
"7/30/2003",23,0.001,0,3.36
"7/31/2003",24,0,0,4.76
"08/01/2003",26.4,0.001,0,6.72
"08/02/2003",27.6,0.001,0,6.16
"08/03/2003",29.3,0.001,0,6.02
"08/04/2003",25.8,0.001,0.2,7.28
"08/05/2003",23.2,0.001,0,8.4
"08/06/2003",23.9,0.001,0,5.04
"08/07/2003",24.2,0.001,0,3.64
"08/08/2003",25.2,0.001,0,6.86
"08/09/2003",23.6,0.001,0,5.04
"08/10/2003",23.9,0.001,0,4.48
"08/11/2003",22.8,0.001,0,6.16
"08/12/2003",21,0.001,0,6.02
"8/13/2003",21.1,0.001,0,3.92
"8/14/2003",21.6,0.001,0,5.04
"8/15/2003",23,0.001,0,3.78
"8/16/2003",25.4,0.001,0,6.16
"8/17/2003",26.4,0.001,0,5.6
"8/18/2003",24.4,0.001,0,6.72
"8/19/2003",21.9,0.001,0,6.86
"8/20/2003",22.3,0.001,0,7.77
"8/21/2003",22.1,0.001,0,5.6
"8/22/2003",22.4,0.001,0,6.16
"8/23/2003",22.7,0.001,0,5.04
"8/24/2003",23,0.001,0,6.3
"8/25/2003",24.6,0.001,0,5.04
"8/26/2003",25.6,0.001,0,5.88
"8/27/2003",25.5,0.001,0,5.32
"8/28/2003",25.8,0.001,0,6.72
"8/29/2003",26.4,0.001,0,6.16
"8/30/2003",26.6,0.001,0,6.3
"8/31/2003",26.6,0.001,0,4.55
"09/01/2003",27.6,0.001,0,6.44
"09/02/2003",25.9,0.001,0,6.16
"09/03/2003",23.4,0.001,0,5.32
"09/04/2003",17.4,0.001,0,5.6
"09/05/2003",11.5,0.001,9.1,3.5
"09/06/2003",12.4,0.001,0.5,3.15
"09/07/2003",13.3,0.001,0,1.96
"09/08/2003",14.9,0.001,0,2.8
"09/09/2003",18.3,0.001,0,3.92
"09/10/2003",20.1,0.001,0,3.92
"09/11/2003",19.4,0.001,0,2.8
"09/12/2003",17.4,0.001,5.1,3.01
"9/13/2003",18.6,0.001,0,2.8
"9/14/2003",19.6,0.001,0.3,3.57
"9/15/2003",19.3,0.001,0,2.24
"9/16/2003",17.9,0.001,0,3.36
"9/17/2003",15.6,0.001,0,2.94
"9/18/2003",16.4,0.001,0,2.24
"9/19/2003",14.1,0.001,0,2.24
"9/20/2003",14.5,0.001,0,2.52
"9/21/2003",15.7,0.001,0,2.8
"9/22/2003",17,0.001,0,3.92
"9/23/2003",17.1,0.001,0,3.36
"9/24/2003",18.1,0.001,0,3.5
"9/25/2003",19.1,0.001,0,4.06
"9/26/2003",19.1,0.001,0,3.92
"9/27/2003",19.1,0.001,0,3.36
"9/28/2003",18.8,0.001,0.1,3.15
"9/29/2003",18.6,0.001,0,3.08
"9/30/2003",19.9,0.001,0,1.4
"10/01/2003",16.2,0.001,0.4,2.24
"10/02/2003",16.9,0.001,0.4,0.98
"10/03/2003",15.2,0.001,0,2.52
"10/04/2003",15.8,0.001,0,1.68
"10/05/2003",18.6,0.001,0,3.08
"10/06/2003",21.2,0.001,0,3.22
"10/07/2003",20.4,0.001,0,3.92
"10/08/2003",19.7,0.001,0,3.36
"10/09/2003",16.2,0.001,0,3.08
"10/10/2003",11.3,0.001,0.8,2.66
"10/11/2003",11.1,0.001,0,1.4
"10/12/2003",10.9,0.001,0,3.92
"10/13/2003",12,0.001,0,2.8
"10/14/2003",13.5,0.001,0,2.38
"10/15/2003",13.7,0.001,0,2.8
"10/16/2003",15.2,0.001,0,2.52
"10/17/2003",16.3,0.001,0,2.45
"10/18/2003",16.6,0.001,0,1.54
"10/19/2003",14.6,0.001,0,2.52
"10/20/2003",17.2,0.001,0,1.26
"10/21/2003",18.9,0.001,0,1.68
"10/22/2003",18,0.001,0,2.1
"10/23/2003",20.2,0.001,0,2.24
"10/24/2003",16.7,0.001,3.5,2.45
"10/25/2003",15.7,0.001,2.3,1.61
"10/26/2003",12,0.001,14.2,0.7
"10/27/2003",9,0.001,0,1.75
"10/28/2003",4.3,0.001,5.8,0.7
"10/29/2003",2.6,0.001,0.3,0.21
"10/30/2003",5.4,0.001,0,0.56
"10/31/2003",10.9,0.001,2.1,1.19
"11/01/2003",12.7,0.001,0.1,0.35
"11/02/2003",12.8,0.001,0,0.56
"11/03/2003",14.4,0.001,0,0.98
"11/04/2003",14.6,0.001,0,1.26
"11/05/2003",12.7,0.001,0,2.45
"11/06/2003",14.3,0.001,0,1.12
"11/07/2003",13.7,0.001,0,1.12
"11/08/2003",11,0.001,1.5,1.19
"11/09/2003",7.2,0.001,0,1.26
"11/10/2003",5,0.001,0,1.12
"11/11/2003",3.6,0.001,2.6,1.82
"11/12/2003",3.7,0.001,0.5,0.35
"11/13/2003",3.9,0.001,0,0.42
"11/14/2003",3.4,0.001,0,0.42
"11/15/2003",2.8,0.001,0,0.56
"11/16/2003",4.4,0.001,0,0.56
"11/17/2003",5.8,0.001,0,0.56
"11/18/2003",6.8,0.001,0,0.56
"11/19/2003",5.2,0.001,0.5,0.56
"11/20/2003",7.4,0.001,0,0.56
"11/21/2003",7.8,0.001,0,0.56
"11/22/2003",7.3,0.001,0,0.56
"11/23/2003",7.6,0.001,0,0.56
"11/24/2003",7.2,0.001,0,0.56
"11/25/2003",9.9,0.001,0,0.56
"11/26/2003",8.3,0.001,0,0.56
"11/27/2003",6.4,0.001,0,0.56
"11/28/2003",6.7,0.002,0,0.56
"11/29/2003",7.3,0.002,0,0.56
"11/30/2003",6.5,0.002,0,0.56
"12/01/2003",6.2,0.003,0,0.56
"12/02/2003",4.7,0.003,0,0.56
"12/03/2003",4.7,0.003,0,0.56
"12/04/2003",4.3,0.003,0,0.56
"12/05/2003",3.4,0.003,0,0.56
"12/06/2003",2.2,0.003,0,0.56
"12/07/2003",3.6,0.003,0,0.56
"12/08/2003",4.4,0.003,5,0.56
"12/09/2003",3.9,0.003,9.5,0.56
"12/10/2003",1.7,0.004,0,0.56
"12/11/2003",1.6,0.005,0,0.56
"12/12/2003",1.1,0.007,0,0.56
"12/13/2003",1.9,0.008,0,0.56
"12/14/2003",3.2,0.009,5.4,0.56
"12/15/2003",3.4,0.01,0,0.56
"12/16/2003",7.8,0.012,2.6,0.56
"12/17/2003",2.4,0.013,10.7,0.56
"12/18/2003",-0.8,0.014,20,0.56
"12/19/2003",-2.6,0.015,0,0.56
"12/20/2003",-2,0.017,2,0.56
"12/21/2003",-1.4,0.018,1.5,0.56
"12/22/2003",-2.1,0.019,0,0.56
"12/23/2003",-1.4,0.02,0,0.56
"12/24/2003",1.6,0.022,0,0.56
"12/25/2003",3.6,0.023,0,0.56
"12/26/2003",2.9,0.024,0,0.56
"12/27/2003",2.9,0.025,4.8,0.56
"12/28/2003",2.3,0.027,0,0.56
"12/29/2003",0.8,0.028,0,0.56
"12/30/2003",-2.2,0.029,0,0.56
"12/31/2003",-2,0.03,0,0.56
"01/01/2004",0.7,0.032,0,0.56
"01/02/2004",3.1,0.033,0,0.56
"01/03/2004",3.1,0.034,1,0.56
"01/04/2004",6,0.035,1.9,0.56
"01/05/2004",3.4,0.037,2.7,0.56
"01/06/2004",-0.2,0.038,6.1,0.56
"01/07/2004",-6.2,0.039,6.5,0.56
"01/08/2004",-8.3,0.04,0,0.56
"01/09/2004",-9.4,0.042,0,0.56
"01/10/2004",-7.8,0.043,0,0.56
"01/11/2004",-1.7,0.044,1.2,0.56
"01/12/2004",1.7,0.045,2.6,0.56
"1/13/2004",1.6,0.047,0,0.56
"1/14/2004",2.3,0.048,0.2,0.56
"1/15/2004",4.7,0.049,0.2,0.56
"1/16/2004",5,0.05,0,0.56
"1/17/2004",0,0.051,8.2,0.56
"1/18/2004",-2.4,0.052,0,0.56
"1/19/2004",-2.8,0.053,0,0.56
"1/20/2004",-0.6,0.054,0,0.56
"1/21/2004",4.2,0.055,2,0.56
"1/22/2004",6.2,0.056,4.2,0.56
"1/23/2004",-4.2,0.057,2,0.56
"1/24/2004",-6.8,0.058,0.8,0.56
"1/25/2004",-3.4,0.059,0,0.56
"1/26/2004",1.3,0.06,0.8,0.56
"1/27/2004",0.9,0.061,0.9,0.56
"1/28/2004",1,0.062,0,0.56
"1/29/2004",6,0.063,1.1,0.56
"1/30/2004",5.3,0.064,0.2,0.56
"1/31/2004",3,0.065,3.5,0.56
"02/01/2004",1.1,0.066,0,0.56
"02/02/2004",1.1,0.067,0,0.56
"02/03/2004",2.5,0.068,0,0.56
"02/04/2004",1.3,0.069,0,0.56
"02/05/2004",1.4,0.07,0,0.56
"02/06/2004",6,0.071,0,0.56
"02/07/2004",8.3,0.072,0.5,0.56
"02/08/2004",10.2,0.073,0,0.56
"02/09/2004",8.8,0.074,0,0.56
"02/10/2004",3,0.075,0,0.56
"02/11/2004",-2,0.076,0,0.56
"02/12/2004",2.1,0.078,0,0.56
"2/13/2004",-1.9,0.081,5.8,0.56
"2/14/2004",-8,0.083,6.8,0.56
"2/15/2004",-7.3,0.085,0,0.56
"2/16/2004",-3.3,0.088,0.3,0.56
"2/17/2004",-3.4,0.09,0,0.56
"2/18/2004",-0.9,0.092,0,0.56
"2/19/2004",0.1,0.095,0,0.56
"2/20/2004",0.6,0.097,0,0.56
"2/21/2004",-5.3,0.099,1.1,0.56
"2/22/2004",-4,0.102,0,0.56
"2/23/2004",-2.5,0.104,0,0.56
"2/24/2004",4,0.106,2.2,0.56
"2/25/2004",8.8,0.109,0,0.56
"2/26/2004",10.9,0.111,0,0.56
"2/27/2004",10.8,0.113,0,0.56
"2/28/2004",14.6,0.116,1.6,0.56
"2/29/2004",13.5,0.118,0,0.56
"03/01/2004",10.7,0.12,0.6,0.56
"03/02/2004",8.6,0.123,0,0.56
"03/03/2004",8.9,0.125,0,0.56
"03/04/2004",11.4,0.123,0.5,0.56
"03/05/2004",0.2,0.121,3.8,0.56
"03/06/2004",-2.9,0.12,2.6,0.56
"03/07/2004",-2.8,0.118,1,0.56
"03/08/2004",0.4,0.116,0,0.56
"03/09/2004",4.5,0.114,0,0.56
"03/10/2004",4.5,0.113,0,0.56
"03/11/2004",2.4,0.111,1.5,0.56
"03/12/2004",2.6,0.109,0,0.56
"3/13/2004",3.6,0.107,0,0.56
"3/14/2004",2.9,0.106,0,0.56
"3/15/2004",3.8,0.104,0,0.56
"3/16/2004",5.9,0.102,0,0.56
"3/17/2004",5.7,0.1,0,0.56
"3/18/2004",4.9,0.099,0,0.56
"3/19/2004",5.4,0.097,0,0.56
"3/20/2004",8.8,0.095,0,0.56
"3/21/2004",10.4,0.093,0,0.56
"3/22/2004",13.6,0.091,0,0.56
"3/23/2004",14.4,0.09,0,0.56
"3/24/2004",15.2,0.088,0,0.56
"3/25/2004",12,0.086,0,0.56
"3/26/2004",12.4,0.084,0,0.56
"3/27/2004",15.7,0.083,0,0.56
"3/28/2004",17.6,0.081,0,0.56
"3/29/2004",9.1,0.079,0,0.56
"3/30/2004",5.8,0.077,3,0.56
"3/31/2004",7.8,0.076,0,0.56
"04/01/2004",10.4,0.074,0,3.08
"04/02/2004",8,0.072,0.1,1.47
"04/03/2004",2,0.07,0,2.1
"04/04/2004",2.2,0.068,0,1.75
"04/05/2004",7.4,0.067,0,1.96
"04/06/2004",10.5,0.065,0,2.8
"04/07/2004",12.3,0.063,0,2.8
"04/08/2004",13.2,0.061,0,4.06
"04/09/2004",13.9,0.06,0,4.06
"04/10/2004",15.7,0.058,0,2.8
"04/11/2004",18.8,0.056,0,3.92
"04/12/2004",20.6,0.054,0,4.13
"4/13/2004",19.2,0.053,0,5.04
"4/14/2004",15.3,0.051,0,3.64
"4/15/2004",8,0.049,0,3.36
"4/16/2004",7.3,0.047,0,3.36
"4/17/2004",10,0.046,0,3.36
"4/18/2004",11.2,0.044,0,2.24
"4/19/2004",10.6,0.042,10.4,0.56
"4/20/2004",12.2,0.041,0.1,1.12
"4/21/2004",11.3,0.04,6.3,1.61
"4/22/2004",8.9,0.038,11.2,0.56
"4/23/2004",8.6,0.037,3.2,0.56
"4/24/2004",9.4,0.035,1,1.47
"4/25/2004",11.4,0.033,0,1.68
"4/26/2004",14.7,0.031,0,2.8
"4/27/2004",14.8,0.029,0,2.94
"4/28/2004",11,0.026,4.5,1.47
"4/29/2004",12.8,0.024,1.2,2.73
"4/30/2004",13.8,0.022,0,3.36
"05/01/2004",16,0.02,0,2.52
"05/02/2004",16.2,0.019,0,2.8
"05/03/2004",15.8,0.017,0,4.48
"05/04/2004",17.6,0.015,0,2.24
"05/05/2004",18.4,0.015,0,3.92
"05/06/2004",18.2,0.015,12,3.36
"05/07/2004",19,0.015,0.7,2.59
"05/08/2004",18,0.015,0,5.04
"05/09/2004",17.8,0.015,0,5.04
"05/10/2004",16.6,0.015,0,5.04
"05/11/2004",13.8,0.015,0.4,2.8
"05/12/2004",13.6,0.015,1.3,3.71
"5/13/2004",16.7,0.015,0.1,2.87
"5/14/2004",13.6,0.015,0.4,4.41
"5/15/2004",11.6,0.015,3.1,3.85
"5/16/2004",11.8,0.015,0,3.92
"5/17/2004",12.2,0.015,0,1.68
"5/18/2004",10.6,0.015,8.2,2.1
"5/19/2004",12,0.015,3.3,0.91
"5/20/2004",14.5,0.015,0,3.92
"5/21/2004",17.9,0.015,0,2.94
"5/22/2004",19.4,0.015,0,3.92
"5/23/2004",20,0.015,0,2.94
"5/24/2004",21.2,0.015,0,5.04
"5/25/2004",16.2,0.015,0,4.41
"5/26/2004",11.6,0.015,0.8,5.04
"5/27/2004",15.2,0.015,0.6,1.54
"5/28/2004",17.2,0.015,0,3.36
"5/29/2004",17.2,0.015,0,3.78
"5/30/2004",16.9,0.015,0,5.74
"5/31/2004",14.3,0.015,2.9,0.63
"06/01/2004",14.2,0.015,6.6,2.94
"06/02/2004",16.6,0.015,0.2,4.06
"06/03/2004",16.1,0.015,6.6,3.08
"06/04/2004",18.7,0.015,1.5,3.85
"06/05/2004",22.1,0.015,0,3.92
"06/06/2004",17.7,0.015,0.4,3.08
"06/07/2004",20.8,0.015,6.8,2.31
"06/08/2004",16.6,0.015,0,2.52
"06/09/2004",17.9,0.015,0.8,3.92
"06/10/2004",16,0.013,0,3.36
"06/11/2004",18.1,0.011,0,3.15
"06/12/2004",22,0.01,0,4.48
"6/13/2004",23.9,0.008,0,5.6
"6/14/2004",24.3,0.007,0,5.6
"6/15/2004",20.8,0.005,0,5.32
"6/16/2004",22.2,0.004,0,4.06
"6/17/2004",22.1,0.003,0,5.6
"6/18/2004",21.1,0.003,0,5.04
"6/19/2004",21,0.003,0.6,6.02
"6/20/2004",21.6,0.003,0,4.06
"6/21/2004",23,0.003,0,3.92
"6/22/2004",22.4,0.003,0,5.04
"6/23/2004",18,0.003,0,6.02
"6/24/2004",17.2,0.003,0.8,2.8
"6/25/2004",21,0.003,1.3,2.59
"6/26/2004",23.3,0.003,0,5.04
"6/27/2004",20.9,0.003,0,5.88
"6/28/2004",19.2,0.003,0,3.92
"6/29/2004",21.2,0.003,0,5.04
"6/30/2004",21.3,0.003,0,5.6
"07/01/2004",19.4,0.003,0,6.93
"07/02/2004",22.7,0.003,0,4.62
"07/03/2004",25.1,0.003,0,6.16
"07/04/2004",24.4,0.003,0,6.72
"07/05/2004",22.4,0.003,0,8.4
"07/06/2004",23.4,0.003,0,6.58
"07/07/2004",25.6,0.003,0,8.4
"07/08/2004",24.2,0.002,0,6.72
"07/09/2004",24,0.002,0,7.84
"07/10/2004",23.8,0.002,0,8.4
"07/11/2004",26.3,0.002,0,7.56
"07/12/2004",26.6,0.002,0,6.16
"7/13/2004",26.8,0.002,0,6.72
"7/14/2004",23.5,0.002,0,5.18
"7/15/2004",18.7,0.002,0.1,6.23
"7/16/2004",16.6,0.002,0.3,4.13
"7/17/2004",16.2,0.002,5.8,2.38
"7/18/2004",19.6,0.002,0,2.94
"7/19/2004",20.4,0.002,0,5.6
"7/20/2004",21.4,0.002,0,6.16
"7/21/2004",22,0.002,0,8.96
"7/22/2004",21.8,0.002,0,5.18
"7/23/2004",22.4,0.002,0,6.72
"7/24/2004",22.7,0.002,0,5.6
"7/25/2004",23.2,0.002,0,10.64
"7/26/2004",26,0.001,0,3.78
"7/27/2004",27.3,0.001,0,6.16
"7/28/2004",27.6,0.001,0,6.16
"7/29/2004",28.1,0.001,0,6.44
"7/30/2004",29.6,0.001,0,6.02
"7/31/2004",30,0.001,0,7.28
"08/01/2004",29.4,0.001,0,9.66
"08/02/2004",24.3,0.001,0,9.52
"08/03/2004",22.1,0.001,0,4.48
"08/04/2004",23.2,0.001,0,5.6
"08/05/2004",24.4,0.001,0,5.6
"08/06/2004",25,0.001,0,6.72
"08/07/2004",24.6,0.001,0,5.18
"08/08/2004",25.4,0.001,0.1,5.11
"08/09/2004",26,0.001,0,7.28
"08/10/2004",23.6,0.001,2.5,6.79
"08/11/2004",19.9,0.001,3,3.22
"08/12/2004",19.6,0.001,0,5.04
"8/13/2004",21.9,0.001,0,3.92
"8/14/2004",23.6,0.001,0,5.6
"8/15/2004",24.6,0.001,0,5.18
"8/16/2004",22.5,0.001,0,6.72
"8/17/2004",22.4,0.001,3.4,5.18
"8/18/2004",20.1,0.001,2.8,5.32
"8/19/2004",20.4,0.001,0.8,1.96
"8/20/2004",20.3,0.001,0,5.6
"8/21/2004",22.4,0.001,0,4.48
"8/22/2004",23.8,0.001,0,4.48
"8/23/2004",23.5,0.001,0,4.06
"8/24/2004",19.9,0.001,0,6.72
"8/25/2004",21,0.001,0,3.92
"8/26/2004",23.2,0.001,0,4.48
"8/27/2004",24.6,0.001,0,4.2
"8/28/2004",23.6,0.001,0,5.04
"8/29/2004",20.8,0.001,0,6.16
"8/30/2004",21.8,0.001,0,5.46
"8/31/2004",23,0.001,0,4.06
"09/01/2004",24,0.001,0,5.04
"09/02/2004",22.2,0.001,0,4.48
"09/03/2004",22.8,0.001,2.7,5.25
"09/04/2004",20.4,0.001,0,4.9
"09/05/2004",18,0.001,0,5.04
"09/06/2004",16.2,0.001,0,5.04
"09/07/2004",15.6,0.001,0,4.9
"09/08/2004",17.6,0.001,0,3.36
"09/09/2004",16.8,0.001,0,3.92
"09/10/2004",11.4,0.001,0,4.48
"09/11/2004",11.5,0.001,0,3.36
"09/12/2004",13,0.001,0,2.66
"9/13/2004",15.6,0.001,0,4.06
"9/14/2004",18.8,0.001,0,2.24
"9/15/2004",19.4,0.001,0,4.48
"9/16/2004",20.6,0.001,0,2.66
"9/17/2004",18.4,0.001,0,5.04
"9/18/2004",17.6,0.001,0,4.48
"9/19/2004",18.4,0.001,0,5.6
"9/20/2004",20.1,0.001,0,4.06
"9/21/2004",22.4,0.001,0,3.92
"9/22/2004",22.8,0.001,0,5.04
"9/23/2004",21,0.001,0,4.48
"9/24/2004",21.7,0.001,0,4.62
"9/25/2004",21.4,0.001,0,3.92
"9/26/2004",20.8,0.001,0,3.92
"9/27/2004",22.2,0.001,0,5.32
"9/28/2004",23.4,0.001,0,3.08
"9/29/2004",22.6,0.001,0,5.04
"9/30/2004",22.1,0.001,0,4.48
"10/01/2004",19,1e-04,0,3.36
"10/02/2004",16.4,1e-04,0,3.08
"10/03/2004",13.4,1e-04,0,3.36
"10/04/2004",13.6,1e-04,0,2.8
"10/05/2004",11.9,1e-04,0.2,3.5
"10/06/2004",13.6,1e-04,0,2.24
"10/07/2004",15.2,1e-04,2.1,4.27
"10/08/2004",12.8,1e-04,0,2.1
"10/09/2004",12.2,1e-04,5.5,1.33
"10/10/2004",12.8,1e-04,0,1.26
"10/11/2004",15.1,1e-04,0,1.12
"10/12/2004",14.2,1e-04,0,2.24
"10/13/2004",7.8,1e-04,0.4,3.64
"10/14/2004",9.3,1e-04,0.1,2.03
"10/15/2004",13.2,1e-04,0,2.24
"10/16/2004",15.2,1e-04,0,1.68
"10/17/2004",16.8,1e-04,0,2.24
"10/18/2004",18.6,1e-04,0,1.96
"10/19/2004",15.6,1e-04,0,2.8
"10/20/2004",13.2,1e-04,0,2.8
"10/21/2004",12.1,1e-04,2.6,0.91
"10/22/2004",12.4,1e-04,0,1.82
"10/23/2004",12.8,1e-04,0,1.68
"10/24/2004",13,1e-04,0,2.24
"10/25/2004",14.2,1e-04,0,2.52
"10/26/2004",15,1e-04,0,1.68
"10/27/2004",18,1e-04,0,2.24
"10/28/2004",16.2,1e-04,0,3.36
"10/29/2004",16.2,1e-04,0,2.38
"10/30/2004",14.8,1e-04,0,1.82
"10/31/2004",14.2,1e-04,0,2.24
"11/01/2004",13.7,1e-04,0,2.24
"11/02/2004",15.8,1e-04,0,1.68
"11/03/2004",12,1e-04,0,1.54
"11/04/2004",9.6,1e-04,0,2.24
"11/05/2004",7.7,1e-04,0,2.24
"11/06/2004",7.2,1e-04,0,3.36
"11/07/2004",12.3,1e-04,0,1.4
"11/08/2004",14.8,1e-04,0,2.24
"11/09/2004",13.6,1e-04,0,1.68
"11/10/2004",14.6,1e-04,0,2.24
"11/11/2004",14.4,1e-04,0,0.98
"11/12/2004",13,1e-04,0,2.8
"11/13/2004",11.9,1e-04,0,1.12
"11/14/2004",12.8,1e-04,0,2.24
"11/15/2004",12.5,1e-04,0,1.12
"11/16/2004",11.1,1e-04,2.2,0.49
"11/17/2004",6.8,1e-04,4.1,1.19
"11/18/2004",3.7,1e-04,0.8,1.4
"11/19/2004",4.9,1e-04,0,0.84
"11/20/2004",7.2,1e-04,0,0.84
"11/21/2004",-0.2,1e-04,22.4,0.56
"11/22/2004",-1.4,1e-04,0.4,0.56
"11/23/2004",-2.6,1e-04,0.1,0.56
"11/24/2004",1.6,1e-04,0,0.56
