"Date","Temp","Q","P","E"
"5/9/2008",7.3,7.689,5.2,1.9
"5/10/2008",6.2,6.918,0.1,1.8
"5/11/2008",8.8,5.33,0.4,2.2
"5/12/2008",6.6,5.759,4.7,1.9
"5/13/2008",5.9,6.361,1.2,1.8
"5/14/2008",7.9,6.28,0,2.1
"5/15/2008",12,4.985,0,2.8
"5/16/2008",14.5,6.162,12.7,3.2
"5/17/2008",14.1,10.541,16.6,3.1
"5/18/2008",12.9,14.365,27.5,2.9
"5/19/2008",8.6,23.783,3.2,2.2
"5/20/2008",9.7,20.797,1.1,2.4
"5/21/2008",8.7,16.973,4.8,2.3
"5/22/2008",11.5,14.636,0.1,2.8
"5/23/2008",14.6,11.449,0.3,3.3
"5/24/2008",17.3,9.543,1.3,3.7
"5/25/2008",14.1,7.982,6.5,3.2
"5/26/2008",14.7,8.765,1.2,3.3
"5/27/2008",11.9,7.164,4.6,2.8
"5/28/2008",11.4,7.104,0,2.8
"5/29/2008",13.8,6.393,0,3.2
"5/30/2008",18.9,5.872,0,4.1
"5/31/2008",17,4.953,13.4,3.8
"6/1/2008",11.9,5.791,6,2.9
"6/2/2008",9.6,6.818,19.1,2.5
"6/3/2008",11.9,10.324,1.1,2.9
"6/4/2008",15.5,8.024,0,3.5
"6/5/2008",18.6,6.935,0,4.1
"6/6/2008",22.2,7.231,0,4.7
"6/7/2008",22.6,4.903,0,4.7
"6/8/2008",19.5,4.548,2,4.2
"6/9/2008",19.6,4.181,0.6,4.3
"6/10/2008",21,3.923,0.3,4.5
"6/11/2008",22.5,4.343,0,4.8
"6/12/2008",20,2.761,0,4.3
"6/13/2008",16.3,3.186,0,3.7
"6/14/2008",16.3,2.643,0,3.7
"6/15/2008",17.1,2.267,0,3.8
"6/16/2008",18,2.062,0,4
"6/17/2008",19.2,1.959,0,4.2
"6/18/2008",20.5,1.9,0,4.4
"6/19/2008",20.3,1.748,0.2,4.4
"6/20/2008",16.9,1.607,0.7,3.8
"6/21/2008",14.3,1.918,34.8,3.4
"6/22/2008",9.5,6.962,1,2.6
"6/23/2008",8.3,3.163,7.6,2.3
"6/24/2008",9.7,3.587,0.2,2.6
"6/25/2008",10.9,2.529,0,2.8
"6/26/2008",13.7,2.281,0,3.2
"6/27/2008",16.3,2.254,0,3.7
"6/28/2008",18.8,1.889,0,4.1
"6/29/2008",16,1.592,0.3,3.7
"6/30/2008",16.3,1.414,0.1,3.7
"7/1/2008",14.7,1.388,1.7,3.4
"7/2/2008",13,1.283,0,3.1
"7/3/2008",16.5,1.288,0.2,3.7
"7/4/2008",18.4,1.31,0.6,4.1
"7/5/2008",15.3,1.477,28.1,3.5
"7/6/2008",12.9,3.111,0.6,3.1
"7/7/2008",9.8,3.27,48.2,2.5
"7/8/2008",10.8,15.16,1.3,2.7
"7/9/2008",13.6,8.581,0.1,3.2
"7/10/2008",14.3,5.936,1.8,3.3
"7/11/2008",15.7,5.342,0,3.5
"7/12/2008",17.7,4.686,0,3.9
"7/13/2008",18.7,4.09,0,4
"7/14/2008",20.7,3.704,0,4.3
"7/15/2008",20.9,3.563,0,4.4
"7/16/2008",20.1,3.209,0,4.2
"7/17/2008",18.1,2.968,0,3.9
"7/18/2008",18.1,2.461,0,3.8
"7/19/2008",17.8,2.255,0,3.8
"7/20/2008",17.1,1.86,0,3.7
"7/21/2008",17.6,1.643,0,3.8
"7/22/2008",21.1,1.442,0,4.3
"7/23/2008",20.3,1.265,4.1,4.2
"7/24/2008",18.8,1.095,0.1,3.9
"7/25/2008",18.1,1.217,0,3.8
"7/26/2008",18.8,1.021,0,3.9
"7/27/2008",19.2,0.908,9.3,3.9
"7/28/2008",19.8,1.076,0,4
"7/29/2008",20.7,0.94,1.3,4.1
"7/30/2008",18.1,0.748,0,3.7
"7/31/2008",19.9,0.597,0,4
"8/1/2008",20.8,0.526,0,4.1
"8/2/2008",17.5,0.431,2.4,3.6
"8/3/2008",18.1,0.705,0.9,3.7
"8/4/2008",17.3,0.688,0,3.5
"8/5/2008",17,0.452,1.8,3.4
"8/6/2008",17.4,0.262,6,3.5
"8/7/2008",16.3,0.542,0.5,3.3
"8/8/2008",19.4,0.42,0,3.8
"8/9/2008",20.8,0.777,0.6,4
"8/10/2008",17.4,0.478,14.4,3.4
"8/11/2008",16.6,1.498,1.1,3.3
"8/12/2008",14.6,1.08,3.5,3
"8/13/2008",15.3,0.59,0.4,3
"8/14/2008",14.8,0.567,0.4,3
"8/15/2008",16.3,0.567,0,3.2
"8/16/2008",17.1,0.567,0,3.2
"8/17/2008",18.2,0.493,0,3.4
"8/18/2008",19,0.256,0,3.5
"8/19/2008",21,0.241,0,3.8
"8/20/2008",18.1,0.208,12.6,3.3
"8/21/2008",16.4,0.444,5.4,3
"8/22/2008",15.8,0.902,0,2.9
"8/23/2008",16.8,0.52,1.8,3.1
"8/24/2008",15,0.247,0.6,2.8
"8/25/2008",15,0.253,0.2,2.7
"8/26/2008",14.3,0.239,0.8,2.6
"8/27/2008",14.1,0.208,4.1,2.6
"8/28/2008",11.9,0.208,1.2,2.3
"8/29/2008",12.4,0.208,0.1,2.3
"8/30/2008",12.3,0.208,0,2.3
"8/31/2008",13,0.208,0,2.4
"9/1/2008",12.1,0.208,0,2.3
"9/2/2008",12.1,0.208,0,2.2
"9/3/2008",12,0.208,0,2.2
"9/4/2008",13.6,0.215,0,2.4
"9/5/2008",15.2,0.253,0,2.6
"9/6/2008",14,0.21,0,2.4
"9/7/2008",11.6,0.208,0,2.1
"9/8/2008",10.4,0.229,0,1.9
"9/9/2008",10.6,0.208,0,1.9
"9/10/2008",10.1,0.208,0,1.8
"9/11/2008",10.6,0.208,0,1.9
"9/12/2008",11.3,0.208,0.1,1.9
"9/13/2008",9.5,0.208,0,1.7
"9/14/2008",8.9,0.208,0,1.6
"9/15/2008",9.7,0.208,0,1.7
"9/16/2008",9.9,0.208,0,1.7
"9/17/2008",12.1,0.208,0,1.9
"9/18/2008",12.1,0.476,9.2,1.9
"9/19/2008",11.7,0.612,9.4,1.8
"9/20/2008",9.7,0.737,0.2,1.6
"9/21/2008",11.5,0.865,5.5,1.8
"9/22/2008",9.2,0.768,2.4,1.5
"9/23/2008",7.9,0.955,0,1.3
"9/24/2008",8.5,1.61,0.5,1.4
"9/25/2008",9.6,2.219,7.7,1.5
"9/26/2008",11.6,2.42,1.4,1.7
"9/27/2008",13.2,1.828,3.8,1.9
"9/28/2008",10.8,1.025,0,1.6
"9/29/2008",11.8,0.702,0,1.7
"9/30/2008",15,0.536,0.9,2
"10/1/2008",11.1,0.411,17.1,1.6
"10/2/2008",7.9,1.618,1.7,1.2
"10/3/2008",8.1,1.442,0.1,1.2
"10/4/2008",8.8,0.959,2.9,1.3
"10/5/2008",7.2,0.634,1,1.1
"10/6/2008",6.5,0.579,0.2,1
"10/7/2008",7.9,0.717,0.7,1.1
"10/8/2008",8.8,0.551,1,1.2
"10/9/2008",10,0.437,2,1.3
"10/10/2008",10,0.344,1,1.3
"10/11/2008",8.9,0.267,0,1.2
"10/12/2008",11.5,0.345,0,1.4
"10/13/2008",12.9,0.363,0.6,1.5
"10/14/2008",13.4,0.319,12.4,1.5
"10/15/2008",10.2,0.276,8.9,1.2
"10/16/2008",7.9,0.721,0.5,1
"10/17/2008",6.4,1.155,1.8,0.9
"10/18/2008",7.5,0.892,2.3,0.9
"10/19/2008",10.2,0.611,2.7,1.1
"10/20/2008",10.2,0.432,2.5,1.1
"10/21/2008",13,0.405,6.1,1.3
"10/22/2008",9.3,0.728,0,1
"10/23/2008",8.9,0.989,0,1
"10/24/2008",11.9,0.757,0,1.2
"10/25/2008",11.9,0.526,0,1.2
"10/26/2008",9.6,0.37,0,1
"10/27/2008",10.2,0.249,0.1,1
"10/28/2008",12.6,0.21,4.2,1.2
"10/29/2008",9.9,0.208,3.4,1
"10/30/2008",5.7,0.225,0,0.7
"10/31/2008",6.9,0.403,2.5,0.8
"11/1/2008",10.4,0.405,2.1,1
"11/2/2008",9.1,0.405,0.1,0.9
"11/3/2008",7.1,0.405,0.1,0.7
"11/4/2008",11.5,0.405,12.1,1
"11/5/2008",7.5,0.562,1.5,0.7
"11/6/2008",8.2,1.262,0.4,0.8
"11/7/2008",11.9,1.24,8.1,1
"11/8/2008",6.6,1.223,0.5,0.7
"11/9/2008",5.1,1.545,0,0.6
"11/10/2008",7.1,1.23,2.7,0.7
"11/11/2008",10.6,0.979,7.7,0.8
"11/12/2008",8,1.183,45.7,0.7
"11/13/2008",5.7,4.909,5.7,0.6
"11/14/2008",1.8,5.438,1.5,0.4
"11/15/2008",1.2,4.956,7.8,0.3
"11/16/2008",3.1,4.437,1.4,0.4
"11/17/2008",2.8,4.087,9.2,0.4
"11/18/2008",1.3,4.094,13,0.3
"11/19/2008",1.8,5.183,3.4,0.4
"11/20/2008",3.9,5.729,1.8,0.4
"11/21/2008",1.7,6.213,8.2,0.3
"11/22/2008",-1.5,5.995,0.5,0.2
"11/23/2008",-1.4,5.438,1.6,0.2
"11/24/2008",-0.6,4.93,7.2,0.2
"11/25/2008",4.2,5.331,20.6,0.4
"11/26/2008",3.2,9.175,3.2,0.4
"11/27/2008",2.3,11.076,8.7,0.4
"11/28/2008",-1.2,11.826,3.6,0.2
"11/29/2008",2.9,12.263,25.3,0.4
"11/30/2008",6.1,15.613,8.8,0.5
"12/1/2008",4.6,19.475,1.9,0.4
"12/2/2008",5.5,19.845,0.4,0.5
"12/3/2008",4.6,19.237,0.1,0.4
"12/4/2008",7.6,17.109,0.3,0.5
"12/5/2008",7.4,15.001,0.8,0.5
"12/6/2008",6.3,13.325,2.2,0.5
"12/7/2008",5.4,11.446,0,0.4
"12/8/2008",0.6,8.886,0,0.2
"12/9/2008",0.1,7.506,0.2,0.2
"12/10/2008",0.3,6.838,0,0.2
"12/11/2008",1.7,5.87,0,0.3
"12/12/2008",4.9,5.149,6.4,0.4
"12/13/2008",7.7,4.792,16.4,0.5
"12/14/2008",2.8,5.498,1.1,0.3
"12/15/2008",-1,5.961,0,0.2
"12/16/2008",1.1,5.86,0,0.3
"12/17/2008",5.6,5.856,0,0.4
"12/18/2008",6.9,5.756,0.7,0.5
"12/19/2008",7.7,5.399,2,0.5
"12/20/2008",6.4,5.263,0.1,0.5
"12/21/2008",5.7,4.292,4.2,0.4
"12/22/2008",8,4.104,13.3,0.5
"12/23/2008",7.4,4.915,12.2,0.5
"12/24/2008",4.3,7.113,0.2,0.4
"12/25/2008",-1.3,7.529,1,0.2
"12/26/2008",-7.8,NA,0,0
"12/27/2008",-8.1,NA,0,0
"12/28/2008",-7.8,NA,0.1,0
"12/29/2008",-9.1,NA,0,0
"12/30/2008",-7.6,NA,1.1,0
"12/31/2008",-7.7,NA,1,0
"1/1/2009",-6.3,3.4,0.8,0
"1/2/2009",-5.3,3.5,6.4,0
"1/3/2009",-2.9,3.6,1.4,0.1
"1/4/2009",-1.6,5.371,7.8,0.1
"1/5/2009",-3.1,4.525,0.4,0.1
"1/6/2009",-2.8,3.829,0,0.1
"1/7/2009",-5.4,3.928,0,0
"1/8/2009",-2.3,3.873,6.4,0.1
"1/9/2009",1.5,3.828,1.5,0.3
"1/10/2009",-0.4,3.845,1.3,0.2
"1/11/2009",-2,4.169,0,0.1
"1/12/2009",-4.3,3.501,0.1,0
"1/13/2009",-3.8,3.439,0,0.1
"1/14/2009",-0.7,3.968,0,0.2
"1/15/2009",3.3,3.596,0,0.4
"1/16/2009",5,3.426,0,0.5
"1/17/2009",5.3,3.009,2.5,0.5
"1/18/2009",4.7,3.184,2.6,0.5
"1/19/2009",4.4,3.899,4.4,0.4
"1/20/2009",2.1,4.357,10.9,0.4
"1/21/2009",5.6,6.216,0.3,0.5
"1/22/2009",11.2,5.883,0.2,0.8
"1/23/2009",9.2,5.591,0,0.7
"1/24/2009",7.9,5.16,1.2,0.7
"1/25/2009",6.2,4.44,0,0.6
"1/26/2009",1.6,3.964,0.2,0.3
"1/27/2009",0.9,4.041,0.4,0.3
"1/28/2009",-2.5,4.273,0.8,0.2
"1/29/2009",-1.2,3.966,0,0.2
"1/30/2009",-0.8,3.884,0.1,0.2
"1/31/2009",-1.9,3.839,0,0.2
"2/1/2009",-1.6,3.778,0,0.2
"2/2/2009",0.5,3.115,0,0.3
"2/3/2009",0,3.299,0,0.3
"2/4/2009",1,3.726,0.9,0.3
"2/5/2009",4.8,3.281,5.7,0.6
"2/6/2009",1.2,3.322,0,0.4
"2/7/2009",5.2,2.87,0,0.6
"2/8/2009",4.2,2.489,0,0.6
"2/9/2009",4.4,2.011,0,0.6
"2/10/2009",8.4,1.696,3.4,0.9
"2/11/2009",7.6,1.898,1.1,0.8
"2/12/2009",9.4,2.276,1.1,1
"2/13/2009",5.7,2.334,10.8,0.7
"2/14/2009",8.1,2.392,10.4,0.9
"2/15/2009",3.3,3.493,2.6,0.6
"2/16/2009",2,4.279,0.2,0.5
"2/17/2009",5.2,4.102,0,0.7
"2/18/2009",7.4,3.785,0.2,0.9
"2/19/2009",5.6,3.897,0.6,0.8
"2/20/2009",7.3,3.524,0,0.9
"2/21/2009",5.6,3.571,0,0.8
"2/22/2009",6,2.919,0,0.8
"2/23/2009",8.4,2.485,0.5,1
"2/24/2009",10.1,2.267,0.3,1.2
"2/25/2009",12.6,2.453,1.6,1.4
"2/26/2009",8,2.287,7.4,1.1
"2/27/2009",4.2,2.593,0,0.8
"2/28/2009",8,2.715,0,1.1
"3/1/2009",11.1,3.044,0,1.3
"3/2/2009",10.4,2.279,0,1.3
"3/3/2009",9.1,1.875,0,1.2
"3/4/2009",13.4,1.66,0,1.6
"3/5/2009",7.7,1.449,2.1,1.1
"3/6/2009",6.5,1.351,1.9,1
"3/7/2009",5.4,1.564,0,0.9
"3/8/2009",6,1.397,0,1
"3/9/2009",6.9,1.488,0,1.1
"3/10/2009",8.8,1.224,0,1.3
"3/11/2009",8.7,1.294,0,1.3
"3/12/2009",9.8,1.034,0,1.4
"3/13/2009",7.6,1.16,0,1.3
"3/14/2009",5.8,0.94,0.4,1.1
"3/15/2009",8.1,0.841,0.7,1.3
"3/16/2009",7.9,0.63,0,1.3
"3/17/2009",6.3,0.567,0,1.1
"3/18/2009",9.5,0.567,3.5,1.5
"3/19/2009",5.2,0.673,3.4,1.1
"3/20/2009",4.2,1.108,0.1,1
"3/21/2009",5.1,1.547,0,1.1
"3/22/2009",4.2,1.091,0,1
"3/23/2009",7.7,0.839,0,1.4
"3/24/2009",6.6,0.944,0,1.3
"3/25/2009",6.1,1.344,0.9,1.3
"3/26/2009",6.9,1.371,0,1.4
"3/27/2009",10.7,1.36,0.1,1.8
"3/28/2009",7.9,1.275,1,1.5
"3/29/2009",4.4,1.273,0,1.1
"3/30/2009",5.3,1.253,0,1.2
"3/31/2009",6,1.129,0,1.3
"4/1/2009",8.6,1.028,0,1.6
"4/2/2009",10.6,0.949,0,1.9
"4/3/2009",10.6,0.908,0,1.9
"4/4/2009",6.3,0.985,0,1.4
"4/5/2009",6.8,0.995,0,1.5
"4/6/2009",7.1,0.918,0,1.5
"4/7/2009",6.3,0.908,0,1.4
"4/8/2009",9.3,0.818,0,1.8
"4/9/2009",10.7,0.635,0,2
"4/10/2009",12,0.489,0,2.2
"4/11/2009",11.4,0.407,0,2.1
"4/12/2009",5.8,0.405,0,1.4
"4/13/2009",5.4,0.405,0.1,1.4
"4/14/2009",7.7,0.405,0,1.7
"4/15/2009",7.3,0.556,0,1.7
"4/16/2009",5.8,0.692,0,1.5
"4/17/2009",5,0.64,0,1.4
"4/18/2009",6.8,0.589,0,1.6
"4/19/2009",9.1,0.567,0,2
"4/20/2009",4.9,0.567,0,1.4
"4/21/2009",4.8,0.556,0,1.4
"4/22/2009",5.5,0.508,0,1.5
"4/23/2009",6.9,0.46,0,1.7
"4/24/2009",10.2,0.415,0,2.2
"4/25/2009",13.9,0.405,1.9,2.7
"4/26/2009",11.7,0.468,15.1,2.4
"4/27/2009",9.9,1.455,5.9,2.2
"4/28/2009",11.5,1.874,2.4,2.5
"4/29/2009",9,1.504,3.7,2.1
"4/30/2009",9.8,1.394,0,2.2
"5/1/2009",10.7,1.121,0,2.4
"5/2/2009",14.6,0.752,0,3
"5/3/2009",16.4,0.745,1.9,3.3
"5/4/2009",17,0.661,16.9,3.4
"5/5/2009",12.4,1.861,13.3,2.7
"5/6/2009",6.8,3.094,5.3,1.8
"5/7/2009",4.1,2.981,2.3,1.4
"5/8/2009",6.1,2.123,5.8,1.7
"5/9/2009",8.3,2.631,10.3,2.1
"5/10/2009",11.9,3.432,0.5,2.7
"5/11/2009",11.1,2.517,16,2.6
"5/12/2009",11,4.523,7.4,2.6
"5/13/2009",13.4,4.013,5.2,2.9
"5/14/2009",13.7,3.801,0,3
"5/15/2009",17.3,2.562,2.6,3.6
"5/16/2009",17.9,2.605,0,3.7
"5/17/2009",15.2,2.126,7.7,3.3
"5/18/2009",14.2,2.72,0,3.2
"5/19/2009",14.6,2.491,17.9,3.2
"5/20/2009",12.6,5.931,0.7,2.9
"5/21/2009",11.7,4.111,3.2,2.8
"5/22/2009",11.6,3.462,0.2,2.8
"5/23/2009",13.8,3.457,0,3.1
"5/24/2009",14.7,2.545,1.6,3.3
"5/25/2009",15.8,2.734,2.7,3.5
"5/26/2009",16.2,2.619,0,3.6
"5/27/2009",16.7,1.945,0,3.7
"5/28/2009",13.4,1.833,0,3.1
"5/29/2009",14.2,1.578,0,3.3
"5/30/2009",16.3,1.448,0,3.6
"5/31/2009",15.4,1.338,1.3,3.5
"6/1/2009",8.7,1.355,8.6,2.4
"6/2/2009",12.7,1.632,2.5,3
"6/3/2009",14.6,1.551,3.6,3.4
"6/4/2009",17.7,1.631,1.8,3.9
"6/5/2009",16.3,1.226,0.6,3.7
"6/6/2009",19.3,1.132,0,4.2
"6/7/2009",18.5,1.068,11.2,4.1
"6/8/2009",17.4,1.149,0.6,3.9
"6/9/2009",18.2,1.138,0,4
"6/10/2009",21,0.964,0,4.5
"6/11/2009",21.5,0.733,5,4.6
"6/12/2009",18.4,0.663,6.4,4.1
"6/13/2009",16.7,1.062,3.4,3.8
"6/14/2009",15.8,1.075,0.2,3.6
"6/15/2009",16,0.805,0.1,3.6
"6/16/2009",14.3,0.734,6.1,3.3
"6/17/2009",14.2,0.92,0.3,3.4
"6/18/2009",15,0.893,0,3.5
"6/19/2009",14.6,0.704,9.3,3.4
"6/20/2009",14.2,0.916,3.1,3.4
"6/21/2009",13.1,1.346,19.4,3.1
"6/22/2009",11.9,2.433,2.7,2.9
"6/23/2009",12.6,1.672,6.5,3.1
"6/24/2009",12.3,1.203,0.2,3
"6/25/2009",13.1,1.526,2.9,3.2
"6/26/2009",13.5,1.353,7.1,3.2
"6/27/2009",11.4,1.596,0.7,2.8
"6/28/2009",14.4,1.271,13.3,3.4
"6/29/2009",14.1,1.801,3.5,3.3
"6/30/2009",12.3,1.79,6.2,3
"7/1/2009",14.7,1.661,1.3,3.4
"7/2/2009",13.3,1.716,10,3.2
"7/3/2009",12.7,2.791,1.1,3
"7/4/2009",14.1,2.132,6.1,3.3
"7/5/2009",12.3,2.248,2.9,3
"7/6/2009",14.1,2.26,0.1,3.3
"7/7/2009",15.5,1.81,0,3.6
"7/8/2009",17.3,1.412,0,3.8
"7/9/2009",18.5,1.443,0,4
"7/10/2009",17.8,1.251,6.5,3.9
"7/11/2009",17.5,1.32,2.3,3.8
"7/12/2009",18.5,1.275,0,4
"7/13/2009",20.2,1.122,0.3,4.3
"7/14/2009",19,1.062,5.9,4.1
"7/15/2009",19,1.145,0,4.1
"7/16/2009",20.2,1.014,0.2,4.3
"7/17/2009",19.1,0.783,1.3,4.1
"7/18/2009",15.1,0.783,4.1,3.4
"7/19/2009",13.9,0.848,3.7,3.2
"7/20/2009",16.1,0.961,0,3.5
"7/21/2009",16.1,0.842,0,3.5
"7/22/2009",18.8,0.77,3.3,3.9
"7/23/2009",20,0.824,0.7,4.1
"7/24/2009",19.5,0.674,6.8,4
"7/25/2009",16.6,0.782,8.2,3.5
"7/26/2009",18.4,1.118,0.3,3.8
"7/27/2009",19.8,1.071,0,4
"7/28/2009",20.1,0.825,0,4.1
"7/29/2009",21.2,0.631,0,4.2
"7/30/2009",22.2,0.541,0,4.4
"7/31/2009",18.4,0.481,0,3.7
"8/1/2009",17.4,0.467,0,3.6
"8/2/2009",20.4,0.468,0,4
"8/3/2009",22.4,0.447,0,4.3
"8/4/2009",21.9,0.452,17.1,4.2
"8/5/2009",20.4,2.39,4.3,4
"8/6/2009",19.7,1.328,0.8,3.8
"8/7/2009",19.1,1.522,5.4,3.7
"8/8/2009",21.7,1.247,0,4.1
"8/9/2009",22.6,1.051,0,4.2
"8/10/2009",23.9,0.739,0,4.4
"8/11/2009",19.5,0.721,9,3.7
"8/12/2009",22.4,0.748,0,4.1
"8/13/2009",23.4,0.704,0.2,4.2
"8/14/2009",22.8,0.704,0,4.2
"8/15/2009",21.7,0.872,1,3.9
"8/16/2009",17.9,0.935,6.9,3.4
"8/17/2009",19.8,1.656,0.1,3.6
"8/18/2009",20.8,0.918,0,3.7
"8/19/2009",20.7,0.671,0,3.7
"8/20/2009",21.3,0.634,0,3.8
"8/21/2009",22,0.633,0,3.8
"8/22/2009",22.1,0.633,0,3.8
"8/23/2009",23.1,0.463,0,3.9
"8/24/2009",23.1,0.428,0.8,3.9
"8/25/2009",21.5,0.667,13.3,3.7
"8/26/2009",17.6,1.965,5.7,3.1
"8/27/2009",17.3,1.326,32.1,3
"8/28/2009",13.9,4.912,4.2,2.5
"8/29/2009",14.1,3.066,1.6,2.6
"8/30/2009",16.6,1.625,0.2,2.9
"8/31/2009",20,1.231,0,3.3
"9/1/2009",16.5,1.813,25.6,2.8
"9/2/2009",14.1,5.417,5.9,2.5
"9/3/2009",15,4.295,0.1,2.6
"9/4/2009",17.6,3.155,0,2.9
"9/5/2009",19.5,2.588,0.2,3.1
"9/6/2009",15,2.116,0.5,2.5
"9/7/2009",14.6,2.106,0.1,2.4
"9/8/2009",14.2,1.934,0,2.4
"9/9/2009",15.1,1.796,0,2.5
"9/10/2009",13,1.443,0,2.2
"9/11/2009",16.2,1.462,0,2.6
"9/12/2009",15.8,1.399,15.4,2.5
"9/13/2009",11.1,2.977,3.4,1.9
"9/14/2009",9.1,2.586,0,1.6
"9/15/2009",10.6,1.923,0,1.8
"9/16/2009",14.9,1.751,0,2.3
"9/17/2009",15.9,1.581,0,2.4
"9/18/2009",16,1.422,0,2.3
"9/19/2009",15.8,1.443,0,2.3
"9/20/2009",15.3,1.348,0.1,2.2
"9/21/2009",15.5,1.351,0.2,2.2
"9/22/2009",15.1,1.219,0.1,2.1
"9/23/2009",14.8,1.31,0.1,2.1
"9/24/2009",13.9,1.225,0,2
"9/25/2009",14.4,1.271,0,2
"9/26/2009",15.3,1.129,0,2.1
"9/27/2009",15.1,1.165,0,2
"9/28/2009",14.6,1.129,0,2
"9/29/2009",14.7,1.046,0,1.9
"9/30/2009",14.8,0.782,0,1.9
"10/1/2009",14.9,0.705,0,1.9
"10/2/2009",14.8,0.673,0,1.9
"10/3/2009",12.4,0.648,0,1.6
"10/4/2009",10.5,0.946,0,1.5
"10/5/2009",14.1,0.926,0,1.8
"10/6/2009",15.7,0.854,1.9,1.9
"10/7/2009",15.2,0.808,1,1.8
"10/8/2009",16.8,0.864,0,1.9
"10/9/2009",17.9,1.004,0,2
"10/10/2009",16.6,0.92,9.8,1.9
"10/11/2009",13.1,1.42,5.9,1.5
"10/12/2009",9.9,1.744,9.4,1.2
"10/13/2009",6,2.715,4.2,0.9
"10/14/2009",5.1,1.904,1.8,0.8
"10/15/2009",6.8,1.836,10.8,1
"10/16/2009",9.8,2.323,3.5,1.2
"10/17/2009",10.2,3.205,0,1.2
"10/18/2009",13.8,2.036,0,1.4
"10/19/2009",14,1.532,0,1.5
"10/20/2009",13,1.334,0,1.4
"10/21/2009",12.2,1.351,0,1.3
"10/22/2009",12,1.363,1.2,1.2
"10/23/2009",11.7,1.518,0.7,1.2
"10/24/2009",5.4,1.651,0,0.7
"10/25/2009",2.4,1.536,0,0.5
"10/26/2009",3.8,1.615,0,0.6
"10/27/2009",3.7,1.612,0,0.6
"10/28/2009",-1,1.557,0,0.3
"10/29/2009",-1.6,1.565,0,0.2
"10/30/2009",-0.7,1.446,0,0.3
"10/31/2009",-0.8,1.615,0,0.3
"11/1/2009",0.2,1.615,0,0.3
"11/2/2009",3,1.615,0,0.5
"11/3/2009",8.5,1.578,1.1,0.8
"11/4/2009",11.4,1.176,8.9,1
"11/5/2009",11.2,1.045,5.9,1
"11/6/2009",13.1,1.628,15.3,1.1
"11/7/2009",8.9,2.467,2.2,0.8
"11/8/2009",9.6,2.024,6.5,0.8
"11/9/2009",8.8,1.853,0.5,0.8
"11/10/2009",6.8,1.587,1.3,0.7
"11/11/2009",7,1.43,4.2,0.7
"11/12/2009",5,1.609,3.3,0.6
"11/13/2009",4.6,1.959,0.9,0.5
"11/14/2009",4,1.606,0.1,0.5
"11/15/2009",5,1.432,0.1,0.5
"11/16/2009",8.7,1.523,0.2,0.7
"11/17/2009",8.7,1.321,0,0.7
"11/18/2009",8.6,1.438,4.8,0.7
"11/19/2009",8.9,1.622,3.7,0.7
"11/20/2009",7.3,1.681,3.4,0.6
"11/21/2009",6.4,1.759,0,0.5
"11/22/2009",5.5,1.626,1.3,0.5
"11/23/2009",4.3,1.401,0.1,0.5
"11/24/2009",3.7,1.563,1.6,0.4
"11/25/2009",8,1.477,0.5,0.6
"11/26/2009",8.8,1.534,1.7,0.6
"11/27/2009",8.1,1.407,1.8,0.6
"11/28/2009",7.5,1.52,3.7,0.6
"11/29/2009",7.7,NA,4.3,0.6
"11/30/2009",6.1,NA,9.2,0.5
"12/1/2009",3.5,NA,3.8,0.4
"12/2/2009",2,NA,9.3,0.3
"12/3/2009",-2.1,NA,5.8,0.1
"12/4/2009",-2.2,NA,1.5,0.1
"12/5/2009",-1.6,NA,0.1,0.2
"12/6/2009",-3.2,NA,0,0.1
"12/7/2009",-1.2,NA,0.1,0.2
"12/8/2009",5.1,NA,4.8,0.4
"12/9/2009",5.5,NA,0,0.4
"12/10/2009",7,NA,3.5,0.5
"12/11/2009",12,NA,10.5,0.7
"12/12/2009",5.5,NA,3.8,0.4
"12/13/2009",2.3,NA,0,0.3
"12/14/2009",-0.7,NA,1.1,0.2
"12/15/2009",-1,NA,1.3,0.2
"12/16/2009",-2,NA,0.2,0.1
"12/17/2009",7.7,NA,1.2,0.5
"12/18/2009",9.7,NA,15.3,0.6
"12/19/2009",6.2,NA,3.6,0.4
"12/20/2009",5.8,NA,1.8,0.4
"12/21/2009",4.5,NA,0.6,0.4
"12/22/2009",2.9,NA,1.4,0.3
"12/23/2009",5,NA,1.5,0.4
"12/24/2009",8.3,NA,1.4,0.5
"12/25/2009",11.6,NA,5.5,0.7
"12/26/2009",6.8,NA,3.7,0.5
"12/27/2009",4,NA,6.8,0.4
"12/28/2009",2.1,NA,1.2,0.3
"12/29/2009",-0.2,NA,0.1,0.2
"12/30/2009",4,NA,0.2,0.3
"12/31/2009",7.1,NA,9.9,0.5
"1/1/2010",4.8,NA,0.9,0.4
"1/2/2010",6.7,NA,12,0.5
"1/3/2010",8.1,NA,2.5,0.6
"1/4/2010",6.5,NA,1.7,0.5
"1/5/2010",7,NA,7.3,0.5
"1/6/2010",7,NA,2.3,0.5
"1/7/2010",7.8,NA,0.2,0.5
"1/8/2010",6.4,NA,0,0.5
"1/9/2010",5,NA,0,0.4
"1/10/2010",5.6,NA,0,0.5
"1/11/2010",8,NA,0,0.6
"1/12/2010",7.6,NA,0,0.6
"1/13/2010",9,NA,4.1,0.6
"1/14/2010",4.5,NA,0.1,0.4
